cc,provider,plan,channel,card_class,rate_bps,fixed_minor,monthly_fee_minor,fee_currency,small_ticket_threshold_minor,small_ticket_monthly_cap_minor,published_breakeven_minor,verified_url,verified_quote,verified_at,confidence,scheme,funding,issuer_region,tier,_traducida,rate_is_blended,online_surface,_ronda,_origen,monthly_minimum_fee_minor,currency,volume_band_min,volume_band_max,pricing_band_basis,txn_count_band_min,txn_count_band_max,source_type,seed_status,note,eligible_mix_prior,source_round,provenance,product,standard_monthly_fee_minor,promo_free_months,installation_fee_minor,deinstallation_fee_minor,comparison_eligible,valid_until
IT,UniCredit,2026_new_subscription_promo,online,,240,,990,,,,,https://www.unicredit.it/it/business/incassi-e-pagamenti/tutti-i-prodotti/acquiring/offerta-pos.html,"Carte Consumer extra EEA 2,40%",2026-08-19,,any,any,non_eea,standard,,false,ecommerce_gateway,R3,patch_v4.csv,,EUR,,,,,,published,SEEDABLE,Promo for new subscriptions signed by 2026-12-31; monthly fee zero only for first 6 months.,,R4,primary_verified,ECOM_BANK_PLATFORM,3200,6,,,conditional,2028-02-15
IT,UniCredit,2026_new_subscription_promo,online,,280,,990,,,,,https://www.unicredit.it/it/business/incassi-e-pagamenti/tutti-i-prodotti/acquiring/offerta-pos.html,"Carte Commercial 2,80%",2026-08-19,,any,any,eea,commercial,,false,ecommerce_gateway,R3,patch_v4.csv,,EUR,,,,,,published,SEEDABLE,Promo for new subscriptions signed by 2026-12-31; monthly fee zero only for first 6 months.,,R4,primary_verified,ECOM_BANK_PLATFORM,3200,6,,,conditional,2028-02-15
IT,UniCredit,2026_new_subscription_promo,online,,125,,990,,,,,https://www.unicredit.it/it/business/incassi-e-pagamenti/tutti-i-prodotti/acquiring/offerta-pos.html,"BancomatPay 1,25%",2026-08-19,,pagobancomat,debit,domestic,standard,,false,payment_link,R3,patch_v4.csv,,EUR,,,,,,published,SEEDABLE,Promo for new subscriptions signed by 2026-12-31; monthly fee zero only for first 6 months.,,R4,primary_verified,PAYMENT_LINK_BANK_PLATFORM,3200,6,,,conditional,2028-02-15
IT,UniCredit,2026_new_subscription_promo,online,,125,,990,,,,,https://www.unicredit.it/it/business/incassi-e-pagamenti/tutti-i-prodotti/acquiring/offerta-pos.html,"Carte Consumer EEA 1,25%",2026-08-19,,any,any,eea,standard,,false,payment_link,R3,patch_v4.csv,,EUR,,,,,,published,SEEDABLE,Promo for new subscriptions signed by 2026-12-31; monthly fee zero only for first 6 months.,,R4,primary_verified,PAYMENT_LINK_BANK_PLATFORM,3200,6,,,conditional,2028-02-15
IT,UniCredit,2026_new_subscription_promo,online,,240,,990,,,,,https://www.unicredit.it/it/business/incassi-e-pagamenti/tutti-i-prodotti/acquiring/offerta-pos.html,"Carte Consumer extra EEA 2,40%",2026-08-19,,any,any,non_eea,standard,,false,payment_link,R3,patch_v4.csv,,EUR,,,,,,published,SEEDABLE,Promo for new subscriptions signed by 2026-12-31; monthly fee zero only for first 6 months.,,R4,primary_verified,PAYMENT_LINK_BANK_PLATFORM,3200,6,,,conditional,2028-02-15
IT,UniCredit,2026_new_subscription_promo,online,,280,,990,,,,,https://www.unicredit.it/it/business/incassi-e-pagamenti/tutti-i-prodotti/acquiring/offerta-pos.html,"Carte Commercial 2,80%",2026-08-19,,any,any,eea,commercial,,false,payment_link,R3,patch_v4.csv,,EUR,,,,,,published,SEEDABLE,Promo for new subscriptions signed by 2026-12-31; monthly fee zero only for first 6 months.,,R4,primary_verified,PAYMENT_LINK_BANK_PLATFORM,3200,6,,,conditional,2028-02-15
FR,Mollie,Standard,online,,120,25,0,,,,,https://www.mollie.com/pricing?countryCode=fr&currency=EUR,Cartes Bancaires Consumer 1.20% + €0.25,2026-08-20,,Cartes Bancaires,any,domestic,standard,,False,any,R4,patch_online_r5.csv,,EUR,,,,,,published,SEEDABLE,"Payment Links, Invoicing and Checkout included at no extra cost.",,R5,primary_verified,,,,,,,
FR,Mollie,Standard,online,,180,25,0,,,,,https://www.mollie.com/pricing?countryCode=fr&currency=EUR,European Economic Area Consumer Cards 1.80% + €0.25,2026-08-20,,Visa/Mastercard,any,eea,standard,,False,any,R4,patch_online_r5.csv,,EUR,,,,,,published,SEEDABLE,,,R5,primary_verified,,,,,,,
BE,Mollie,Standard,online,,180,25,0,,,,,https://www.mollie.com/be-fr/pricing,"Cartes particuliers EU 1,80% + € 0,25",2026-08-20,,Visa/Mastercard,any,eea,standard,,False,any,R4,patch_online_r5.csv,,EUR,,,,,,published,SEEDABLE,URL localizada be-fr,,R5,primary_verified,,,,,,,
CZ,GoPay,Start,online,,95,0,8000,,,,,https://www.gopay.com/cs/cena/,"Pak 0,95 % + 0 Kč",2026-08-20,,cards,any,any,any,,True,ecommerce_gateway,R4,patch_online_r5.csv,,CZK,,,,,,published,SEEDABLE,Free up to 12 months/limit; standard monthly operation CZK 80 below CZK 50k/month.,,R5,primary_verified,,,,,,,
DE,Mollie,Standard,online,,180,25,0,,,,,https://www.mollie.com/pricing,European Economic Area Consumer Cards 1.80% + €0.25,2026-08-20,,Visa/Mastercard,any,eea,standard,,False,any,R4,patch_online_r5.csv,,EUR,,,,,,published,SEEDABLE,Confirmado con mollie.com/pricing?countryCode=de (cierre 10 mercados),,R5,primary_verified,,,,,,,
PT,Mollie,Standard,online,,180,25,0,,,,,https://www.mollie.com/pricing,European Economic Area Consumer Cards 1.80% + €0.25,2026-08-20,,Visa/Mastercard,any,eea,standard,,False,any,R4,patch_online_r5.csv,,EUR,,,,,,published,SEEDABLE,Confirmado con mollie.com/pricing?countryCode=pt (cierre 10 mercados),,R5,primary_verified,,,,,,,
IT,Mollie,Standard,online,,180,25,0,,,,,https://www.mollie.com/pricing,European Economic Area Consumer Cards 1.80% + €0.25,2026-08-20,,Visa/Mastercard,any,eea,standard,,False,any,R4,patch_online_r5.csv,,EUR,,,,,,published,SEEDABLE,Confirmado con mollie.com/pricing?countryCode=it (cierre 10 mercados),,R5,primary_verified,,,,,,,
GB,Mollie,Standard,online,,120,20,0,,,,,https://www.mollie.com/pricing,European Economic Area Consumer Cards 1.20% + £0.20,2026-08-20,,Visa/Mastercard,any,eea,standard,,False,any,R4,patch_online_r5.csv,,GBP,,,,,,published,SEEDABLE,Primary pricing result in GBP.,,R5,primary_verified,,,,,,,
HR,PayPal,standard,online,,340,,,,,,,https://www.paypal.com/hr/business/paypal-business-fees,,2026-08-20,,any,any,eea,standard,,false,any,R4,patch_online_r5.csv,,EUR,,,,,,published,SEEDABLE,"Tarifario PayPal Croacia: estructura de tarifa TOTAL por mercado, no recargo. +3% FX aparte.",,R6,primary_verified,,,,,,,
HR,PayPal,standard,online,,469,,,,,,,https://www.paypal.com/hr/business/paypal-business-fees,,2026-08-20,,any,any,uk,standard,,false,any,R4,patch_online_r5.csv,,EUR,,,,,,published,SEEDABLE,"Tarifario PayPal Croacia: estructura de tarifa TOTAL por mercado, no recargo. +3% FX aparte.",,R6,primary_verified,,,,,,,
HR,PayPal,standard,online,,539,,,,,,,https://www.paypal.com/hr/business/paypal-business-fees,,2026-08-20,,any,any,non_eea,standard,,false,any,R4,patch_online_r5.csv,,EUR,,,,,,published,SEEDABLE,"Tarifario PayPal Croacia: estructura de tarifa TOTAL por mercado, no recargo. +3% FX aparte.",,R6,primary_verified,,,,,,,
GR,Revolut Business,Basic,online,,280,20,1000,,,,,https://www.revolut.com/en-GR/business/accept-payments-pricing/,American Express all international cards: 2.8% + €0.20 online; 2.6% + €0.02 in-person.,2026-08-20,,any,any,non_eea,amex,,true,gateway|plugins|subscriptions|payment_links|invoices,R5,patch_fino_r7.csv,,EUR,,,none,,,published,SEEDABLE,"La cuota es la del plan Business, no una cuota adicional de acquiring. Fuente de plan localizada: https://www.",,R7,primary_verified,,,,,,,
GR,Revolut Business,Basic,online,,280,20,1000,,,,,https://www.revolut.com/en-GR/business/accept-payments-pricing/,American Express domestic commercial cards: 2.8% + €0.20 online; 2.6% + €0.02 in-person.,2026-08-20,,any,any,domestic,commercial,,true,gateway|plugins|subscriptions|payment_links|invoices,R5,patch_fino_r7.csv,,EUR,,,none,,,published,SEEDABLE,"La cuota es la del plan Business, no una cuota adicional de acquiring. Fuente de plan localizada: https://www.",,R7,primary_verified,,,,,,,
GR,Revolut Business,Basic,online,,170,20,1000,,,,,https://www.revolut.com/en-GR/business/accept-payments-pricing/,American Express domestic consumer cards: 1.7% + €0.20 online; 1.7% + €0.02 in-person.,2026-08-20,,any,any,domestic,consumer_a,,true,gateway|plugins|subscriptions|payment_links|invoices,R5,patch_fino_r7.csv,,EUR,,,none,,,published,SEEDABLE,"La cuota es la del plan Business, no una cuota adicional de acquiring. Fuente de plan localizada: https://www.",,R7,primary_verified,,,,,,,
GR,Revolut Business,Basic,online,,100,20,1000,,,,,https://www.revolut.com/en-GR/business/accept-payments-pricing/,Domestic & European consumer cards: 1% + €0.20 online; 0.8% + €0.02 in-person.,2026-08-20,,any,any,any,consumer_v,,true,gateway|plugins|subscriptions|payment_links|invoices,R5,patch_fino_r7.csv,,EUR,,,none,,,published,SEEDABLE,"La cuota es la del plan Business, no una cuota adicional de acquiring. Fuente de plan localizada: https://www.",,R7,primary_verified,,,,,,,
GR,Revolut Business,Basic,online,,280,20,1000,,,,,https://www.revolut.com/en-GR/business/accept-payments-pricing/,All international cards: 2.8% + €0.20 online; 2.6% + €0.02 in-person.,2026-08-20,,any,any,non_eea,visa_maste,,true,gateway|plugins|subscriptions|payment_links|invoices,R5,patch_fino_r7.csv,,EUR,,,none,,,published,SEEDABLE,"La cuota es la del plan Business, no una cuota adicional de acquiring. Fuente de plan localizada: https://www.",,R7,primary_verified,,,,,,,
GR,Revolut Business,Grow,online,,280,20,3000,,,,,https://www.revolut.com/en-GR/business/accept-payments-pricing/,American Express all international cards: 2.8% + €0.20 online; 2.6% + €0.02 in-person.,2026-08-20,,any,any,non_eea,amex,,true,gateway|plugins|subscriptions|payment_links|invoices,R5,patch_fino_r7.csv,,EUR,,,none,,,published,SEEDABLE,"La cuota es la del plan Business, no una cuota adicional de acquiring. Fuente de plan localizada: https://www.",,R7,primary_verified,,,,,,,
GR,Revolut Business,Grow,online,,280,20,3000,,,,,https://www.revolut.com/en-GR/business/accept-payments-pricing/,American Express domestic commercial cards: 2.8% + €0.20 online; 2.6% + €0.02 in-person.,2026-08-20,,any,any,domestic,commercial,,true,gateway|plugins|subscriptions|payment_links|invoices,R5,patch_fino_r7.csv,,EUR,,,none,,,published,SEEDABLE,"La cuota es la del plan Business, no una cuota adicional de acquiring. Fuente de plan localizada: https://www.",,R7,primary_verified,,,,,,,
GR,Revolut Business,Grow,online,,170,20,3000,,,,,https://www.revolut.com/en-GR/business/accept-payments-pricing/,American Express domestic consumer cards: 1.7% + €0.20 online; 1.7% + €0.02 in-person.,2026-08-20,,any,any,domestic,consumer_a,,true,gateway|plugins|subscriptions|payment_links|invoices,R5,patch_fino_r7.csv,,EUR,,,none,,,published,SEEDABLE,"La cuota es la del plan Business, no una cuota adicional de acquiring. Fuente de plan localizada: https://www.",,R7,primary_verified,,,,,,,
GR,Revolut Business,Grow,online,,100,20,3000,,,,,https://www.revolut.com/en-GR/business/accept-payments-pricing/,Domestic & European consumer cards: 1% + €0.20 online; 0.8% + €0.02 in-person.,2026-08-20,,any,any,any,consumer_v,,true,gateway|plugins|subscriptions|payment_links|invoices,R5,patch_fino_r7.csv,,EUR,,,none,,,published,SEEDABLE,"La cuota es la del plan Business, no una cuota adicional de acquiring. Fuente de plan localizada: https://www.",,R7,primary_verified,,,,,,,
GR,Revolut Business,Grow,online,,280,20,3000,,,,,https://www.revolut.com/en-GR/business/accept-payments-pricing/,All international cards: 2.8% + €0.20 online; 2.6% + €0.02 in-person.,2026-08-20,,any,any,non_eea,visa_maste,,true,gateway|plugins|subscriptions|payment_links|invoices,R5,patch_fino_r7.csv,,EUR,,,none,,,published,SEEDABLE,"La cuota es la del plan Business, no una cuota adicional de acquiring. Fuente de plan localizada: https://www.",,R7,primary_verified,,,,,,,
GR,Revolut Business,Scale,online,,280,20,9000,,,,,https://www.revolut.com/en-GR/business/accept-payments-pricing/,American Express all international cards: 2.8% + €0.20 online; 2.6% + €0.02 in-person.,2026-08-20,,any,any,non_eea,amex,,true,gateway|plugins|subscriptions|payment_links|invoices,R5,patch_fino_r7.csv,,EUR,,,none,,,published,SEEDABLE,"La cuota es la del plan Business, no una cuota adicional de acquiring. Fuente de plan localizada: https://www.",,R7,primary_verified,,,,,,,
GR,Revolut Business,Scale,online,,280,20,9000,,,,,https://www.revolut.com/en-GR/business/accept-payments-pricing/,American Express domestic commercial cards: 2.8% + €0.20 online; 2.6% + €0.02 in-person.,2026-08-20,,any,any,domestic,commercial,,true,gateway|plugins|subscriptions|payment_links|invoices,R5,patch_fino_r7.csv,,EUR,,,none,,,published,SEEDABLE,"La cuota es la del plan Business, no una cuota adicional de acquiring. Fuente de plan localizada: https://www.",,R7,primary_verified,,,,,,,
GR,Revolut Business,Scale,online,,170,20,9000,,,,,https://www.revolut.com/en-GR/business/accept-payments-pricing/,American Express domestic consumer cards: 1.7% + €0.20 online; 1.7% + €0.02 in-person.,2026-08-20,,any,any,domestic,consumer_a,,true,gateway|plugins|subscriptions|payment_links|invoices,R5,patch_fino_r7.csv,,EUR,,,none,,,published,SEEDABLE,"La cuota es la del plan Business, no una cuota adicional de acquiring. Fuente de plan localizada: https://www.",,R7,primary_verified,,,,,,,
GR,Revolut Business,Scale,online,,100,20,9000,,,,,https://www.revolut.com/en-GR/business/accept-payments-pricing/,Domestic & European consumer cards: 1% + €0.20 online; 0.8% + €0.02 in-person.,2026-08-20,,any,any,any,consumer_v,,true,gateway|plugins|subscriptions|payment_links|invoices,R5,patch_fino_r7.csv,,EUR,,,none,,,published,SEEDABLE,"La cuota es la del plan Business, no una cuota adicional de acquiring. Fuente de plan localizada: https://www.",,R7,primary_verified,,,,,,,
GR,Revolut Business,Scale,online,,280,20,9000,,,,,https://www.revolut.com/en-GR/business/accept-payments-pricing/,All international cards: 2.8% + €0.20 online; 2.6% + €0.02 in-person.,2026-08-20,,any,any,non_eea,visa_maste,,true,gateway|plugins|subscriptions|payment_links|invoices,R5,patch_fino_r7.csv,,EUR,,,none,,,published,SEEDABLE,"La cuota es la del plan Business, no una cuota adicional de acquiring. Fuente de plan localizada: https://www.",,R7,primary_verified,,,,,,,
GR,Viva.com,Default consumer pack (blended),in_store,,169,0,,,,,,https://www.viva.com/el-gr/pricing,"Παρουσία Κάρτας — Ανά συναλλαγή 1,69% — Online Πληρωμές 2,19% + 0,24€; Ισχύει ελάχιστη χρέωση 0,03€ ανά συναλλ",2026-08-20,,any,any,any,standard,,true,any,R5,patch_fino_r7.csv,,EUR,,,,,,published,SEEDABLE,"Published consumer pack total is 1,69%. The rendered HTML price cell spans Interchange + Scheme + Viva.com acq",,R7,primary_verified,,,,,,,
GR,Viva.com,Default IC++ other cards,in_store,,116,0,,,,,,https://www.viva.com/el-gr/pricing,"Visa | ✓ | ✓ | 1,16% | –; Ισχύει ελάχιστη χρέωση 0,03€ ανά συναλλαγή.",2026-08-20,,any,any,any,commercial,,false,any,R5,patch_fino_r7.csv,,EUR,,,,,,published,SEEDABLE,rate_bps is Viva.com acquiring margin only; interchange and scheme are added separately. Non-EEA +0.40% is pub,,R7,primary_verified,,,,,,,
GR,Viva.com,Statutory low-ticket domestic consumer,in_store,,50,0,,,,,,https://www.viva.com/el-gr/pricing,"0,50% για συναλλαγές με εγχώριες καταναλωτικές κάρτες, αξίας έως και 20€ (Νόμος 5167/2024).",2026-08-20,,any,any,domestic,standard,,true,any,R5,patch_fino_r7.csv,,EUR,,,,,,published,SEEDABLE,"Published total 0,50%; component split is not published. rate_bps stores the total and rate_is_blended=true.",,R7,primary_verified,,,,,,,
GR,Viva.com,Default consumer pack (blended),moto,,219,24,,,,,,https://www.viva.com/el-gr/pricing,"Παρουσία Κάρτας — Ανά συναλλαγή 1,69% — Online Πληρωμές 2,19% + 0,24€; Ισχύει ελάχιστη χρέωση 0,03€ ανά συναλλ",2026-08-20,,any,any,any,standard,,true,virtual_terminal_moto,R5,patch_fino_r7.csv,,EUR,,,,,,published,SEEDABLE,"Published consumer pack total is 2,19% + 0,24€. The rendered HTML price cell spans Interchange + Scheme + Viva",,R7,primary_verified,,,,,,,
GR,Viva.com,Default IC++ other cards,moto,,206,24,,,,,,https://www.viva.com/el-gr/pricing,"Visa | ✓ | ✓ | 2,06% | 0,24€; Αφορά Virtual Τερματικό και MOTO.",2026-08-20,,any,any,any,commercial,,false,virtual_terminal_moto,R5,patch_fino_r7.csv,,EUR,,,,,,published,SEEDABLE,rate_bps is Viva.com acquiring margin only; interchange and scheme are added separately. Fixed processing fee ,,R7,primary_verified,,,,,,,
GR,Viva.com,Default consumer pack (blended),online,,219,24,,,,,,https://www.viva.com/el-gr/pricing,"Παρουσία Κάρτας — Ανά συναλλαγή 1,69% — Online Πληρωμές 2,19% + 0,24€; Ισχύει ελάχιστη χρέωση 0,03€ ανά συναλλ",2026-08-20,,any,any,any,standard,,true,smart_checkout,R5,patch_fino_r7.csv,,EUR,,,,,,published,SEEDABLE,"Published consumer pack total is 2,19% + 0,24€. The rendered HTML price cell spans Interchange + Scheme + Viva",,R7,primary_verified,,,,,,,
GR,Viva.com,Default IC++ other cards,online,,206,24,,,,,,https://www.viva.com/el-gr/pricing,"Visa | ✓ | ✓ | 2,06% | 0,24€.",2026-08-20,,any,any,any,commercial,,false,smart_checkout,R5,patch_fino_r7.csv,,EUR,,,,,,published,SEEDABLE,rate_bps is Viva.com acquiring margin only; interchange and scheme are added separately. Fixed processing fee ,,R7,primary_verified,,,,,,,
GR,Worldline Greece,Easy Advance A80,in_store,,0,0,2900,,,,,https://www.eurobank.gr/el/business/proionta-kai-upiresies/proionta-upiresies/tropoi-eispraksis/eurobank-merchant-services/easy-paketa-sunallagon,Easy Advance: έως 12.000€ ανά 6μηνο. Κόστος με ενσύρματο POS A80: 174€ (29€ / μήνα). Έως και 0% προμήθεια.,2026-08-20,,any,any,any,standard,,true,any,R5,patch_fino_r7.csv,,EUR,,1200000,gmv_6_months,,,published,SEEDABLE,Precio prepagado por seis meses; terminal incluido.,,R7,primary_verified,,,,,,,
GR,Worldline Greece,Easy Advance A920Pro,in_store,,0,0,3400,,,,,https://www.eurobank.gr/el/business/proionta-kai-upiresies/proionta-upiresies/tropoi-eispraksis/eurobank-merchant-services/easy-paketa-sunallagon,Easy Advance: έως 12.000€ ανά 6μηνο. Κόστος με ασύρματο POS A920Pro: 204€ (34€ / μήνα). Έως και 0% προμήθεια.,2026-08-20,,any,any,any,standard,,true,any,R5,patch_fino_r7.csv,,EUR,,1200000,gmv_6_months,,,published,SEEDABLE,Precio prepagado por seis meses; terminal incluido.,,R7,primary_verified,,,,,,,
GR,Worldline Greece,Easy Classic A80,in_store,,0,0,1900,,,,,https://www.eurobank.gr/el/business/proionta-kai-upiresies/proionta-upiresies/tropoi-eispraksis/eurobank-merchant-services/easy-paketa-sunallagon,Easy Classic: έως 6.000€ ανά 6μηνο. Κόστος με ενσύρματο POS A80: 114€ (19€ / μήνα). Έως και 0% προμήθεια ... μ,2026-08-20,,any,any,any,standard,,true,any,R5,patch_fino_r7.csv,,EUR,,600000,gmv_6_months,,,published,SEEDABLE,Precio prepagado por seis meses; terminal incluido; sin IVA según tarifario regulado.,,R7,primary_verified,,,,,,,
GR,Worldline Greece,Easy Classic A920Pro,in_store,,0,0,2400,,,,,https://www.eurobank.gr/el/business/proionta-kai-upiresies/proionta-upiresies/tropoi-eispraksis/eurobank-merchant-services/easy-paketa-sunallagon,Easy Classic: έως 6.000€ ανά 6μηνο. Κόστος με ασύρματο POS A920Pro: 144€ (24€ / μήνα). Έως και 0% προμήθεια.,2026-08-20,,any,any,any,standard,,true,any,R5,patch_fino_r7.csv,,EUR,,600000,gmv_6_months,,,published,SEEDABLE,Precio prepagado por seis meses; terminal incluido.,,R7,primary_verified,,,,,,,
GR,Worldline Greece,Easy Premium A80,in_store,,0,0,4900,,,,,https://www.eurobank.gr/el/business/proionta-kai-upiresies/proionta-upiresies/tropoi-eispraksis/eurobank-merchant-services/easy-paketa-sunallagon,Easy Premium: έως 24.000€ ανά 6μηνο. Κόστος με ενσύρματο POS A80: 294€ (49€ / μήνα). Έως και 0% προμήθεια.,2026-08-20,,any,any,any,standard,,true,any,R5,patch_fino_r7.csv,,EUR,,2400000,gmv_6_months,,,published,SEEDABLE,Precio prepagado por seis meses; terminal incluido.,,R7,primary_verified,,,,,,,
GR,Worldline Greece,Easy Premium A920Pro,in_store,,0,0,5400,,,,,https://www.eurobank.gr/el/business/proionta-kai-upiresies/proionta-upiresies/tropoi-eispraksis/eurobank-merchant-services/easy-paketa-sunallagon,Easy Premium: έως 24.000€ ανά 6μηνο. Κόστος με ασύρματο POS A920Pro: 324€ (54€ / μήνα). Έως και 0% προμήθεια.,2026-08-20,,any,any,any,standard,,true,any,R5,patch_fino_r7.csv,,EUR,,2400000,gmv_6_months,,,published,SEEDABLE,Precio prepagado por seis meses; terminal incluido.,,R7,primary_verified,,,,,,,
GR,Worldline Greece,Smart POS iPhone 1 año,in_store,,250,5,,,,,,https://worldline.com/el-gr/campaigns/ms/tap-to-pay-on-iphone,"24,19€ (+ΦΠΑ) για 1 χρόνο. Εταιρικές κάρτες: 2,50%. ... 0,05€ ανά συναλλαγή.",2026-08-20,,any,any,any,business,,true,tap_to_pay,R5,patch_fino_r7.csv,,EUR,,,subscription,,,published,SEEDABLE,Tarifa corporativa separada.,,R7,primary_verified,,,,,,,
GR,Worldline Greece,Smart POS iPhone 1 año,in_store,,115,5,,,,,,https://worldline.com/el-gr/campaigns/ms/tap-to-pay-on-iphone,"24,19€ (+ΦΠΑ) για 1 χρόνο. Ελληνικές κάρτες: 1,15%. Οι συναλλαγές Smart POS app επιβαρύνονται με κόστος εφαρμο",2026-08-20,,any,any,any,standard,,true,tap_to_pay,R5,patch_fino_r7.csv,,EUR,,,subscription,,,published,SEEDABLE,El coste total anual se conserva en nota; no se fuerza una cuota mensual redondeada.,,R7,primary_verified,,,,,,,
GR,Worldline Greece,Smart POS iPhone 1 año,in_store,,115,5,,,,,,https://worldline.com/el-gr/campaigns/ms/tap-to-pay-on-iphone,"24,19€ (+ΦΠΑ) για 1 χρόνο. Κάρτες Ευρωπαϊκού Οικονομικού Χώρου (ΕΟΧ): 1,15%. ... 0,05€ ανά συναλλαγή.",2026-08-20,,any,any,eea,standard,,true,tap_to_pay,R5,patch_fino_r7.csv,,EUR,,,subscription,,,published,SEEDABLE,No se presupone que la clase EEA incluya tarjetas corporativas; estas tienen fila propia.,,R7,primary_verified,,,,,,,
GR,Worldline Greece,Smart POS iPhone 1 año,in_store,,200,5,,,,,,https://worldline.com/el-gr/campaigns/ms/tap-to-pay-on-iphone,"24,19€ (+ΦΠΑ) για 1 χρόνο. Κάρτες εκτός ΕΟΧ: 2,00%. ... 0,05€ ανά συναλλαγή.",2026-08-20,,any,any,non_eea,standard,,true,tap_to_pay,R5,patch_fino_r7.csv,,EUR,,,subscription,,,published,SEEDABLE,Tarifa publicada y localizada en Grecia.,,R7,primary_verified,,,,,,,
GR,Worldline Greece,Smart POS iPhone 2 años,in_store,,250,5,,,,,,https://worldline.com/el-gr/campaigns/ms/tap-to-pay-on-iphone,"44,35€ (+ΦΠΑ) για 2 χρόνια. Εταιρικές κάρτες: 2,50%. ... 0,05€ ανά συναλλαγή.",2026-08-20,,any,any,any,business,,true,tap_to_pay,R5,patch_fino_r7.csv,,EUR,,,subscription,,,published,SEEDABLE,Tarifa corporativa separada.,,R7,primary_verified,,,,,,,
